,mid,typ,gold_type,agreed_count,total_annotation
4934,./nw/xinhua/00/chtb_0021.v4_gold_conll-6-1-3,time,time,4,4
4935,./nw/xinhua/00/chtb_0021.v4_gold_conll-6-18-28,organization,organization,4,4
4936,./nw/xinhua/00/chtb_0021.v4_gold_conll-6-9-13,organization,organization,3,4
4937,./nw/xinhua/00/chtb_0021.v4_gold_conll-6-9-13,organization.company,organization,3,4
4938,./nw/xinhua/00/chtb_0022.v4_gold_conll-0-0-3,news_agency,organization,3,4
4939,./nw/xinhua/00/chtb_0022.v4_gold_conll-0-0-3,organization,organization,3,4
4940,./nw/xinhua/00/chtb_0022.v4_gold_conll-0-13-15,person,person,4,4
4941,./nw/xinhua/00/chtb_0022.v4_gold_conll-0-4-5,location,location,4,4
4942,./nw/xinhua/00/chtb_0022.v4_gold_conll-0-4-5,location.city,location,4,4
4943,./nw/xinhua/00/chtb_0022.v4_gold_conll-0-6-8,time,time,4,4
4944,./nw/xinhua/00/chtb_0022.v4_gold_conll-1-0-2,location,location,3,4
4945,./nw/xinhua/00/chtb_0022.v4_gold_conll-1-0-2,location.province,location,3,4
4946,./nw/xinhua/00/chtb_0022.v4_gold_conll-2-19-22,time,time,3,4
4947,./nw/xinhua/00/chtb_0022.v4_gold_conll-2-25-28,time,time,4,4
4948,./nw/xinhua/00/chtb_0022.v4_gold_conll-2-31-33,location,location,3,4
4949,./nw/xinhua/00/chtb_0022.v4_gold_conll-2-31-33,location.province,location,3,4
4950,./nw/xinhua/00/chtb_0022.v4_gold_conll-4-17-20,government.government,organization,3,4
4951,./nw/xinhua/00/chtb_0022.v4_gold_conll-4-17-20,organization,organization,4,4
4952,./nw/xinhua/00/chtb_0022.v4_gold_conll-4-2-4,geography.island,location,4,4
4953,./nw/xinhua/00/chtb_0022.v4_gold_conll-4-2-4,location,location,4,4
4954,./nw/xinhua/00/chtb_0022.v4_gold_conll-4-5-6,location,location,4,4
4955,./nw/xinhua/00/chtb_0022.v4_gold_conll-5-17-20,time,time,3,4
4956,./nw/xinhua/00/chtb_0022.v4_gold_conll-5-6-7,location,location,3,4
4957,./nw/xinhua/00/chtb_0022.v4_gold_conll-6-16-17,location,location,4,4
4958,./nw/xinhua/00/chtb_0022.v4_gold_conll-6-16-17,location.city,location,4,4
4959,./nw/xinhua/00/chtb_0022.v4_gold_conll-6-18-19,location,location,4,4
4960,./nw/xinhua/00/chtb_0022.v4_gold_conll-6-18-19,location.city,location,4,4
4961,./nw/xinhua/00/chtb_0022.v4_gold_conll-6-20-21,location,location,4,4
4962,./nw/xinhua/00/chtb_0022.v4_gold_conll-6-20-21,location.city,location,4,4
4963,./nw/xinhua/00/chtb_0022.v4_gold_conll-6-37-38,location,location,3,4
4964,./nw/xinhua/00/chtb_0022.v4_gold_conll-6-37-38,location.province,location,3,4
4965,./nw/xinhua/00/chtb_0022.v4_gold_conll-7-10-11,location,location,3,4
4966,./nw/xinhua/00/chtb_0022.v4_gold_conll-7-10-11,location.province,location,3,4
4967,./nw/xinhua/00/chtb_0022.v4_gold_conll-7-5-9,time,time,3,4
4968,./nw/xinhua/00/chtb_0022.v4_gold_conll-9-10-11,time,time,3,4
4969,./nw/xinhua/00/chtb_0022.v4_gold_conll-9-12-15,location,location,4,4
4970,./nw/xinhua/00/chtb_0022.v4_gold_conll-9-12-15,location.province,location,4,4
4971,./nw/xinhua/00/chtb_0022.v4_gold_conll-9-23-27,finance.currency,finance.currency,4,4
4972,./nw/xinhua/00/chtb_0022.v4_gold_conll-9-29-33,finance.currency,finance.currency,4,4
4973,./nw/xinhua/00/chtb_0022.v4_gold_conll-9-53-56,time,time,3,4
4974,./nw/xinhua/00/chtb_0022.v4_gold_conll-9-61-65,finance.currency,finance.currency,4,4
4975,./nw/xinhua/00/chtb_0022.v4_gold_conll-9-67-71,finance.currency,finance.currency,4,4
4976,./nw/xinhua/00/chtb_0023.v4_gold_conll-0-0-3,news_agency,organization,3,4
4977,./nw/xinhua/00/chtb_0023.v4_gold_conll-0-0-3,organization,organization,4,4
4978,./nw/xinhua/00/chtb_0023.v4_gold_conll-0-13-15,person,person,4,4
4979,./nw/xinhua/00/chtb_0023.v4_gold_conll-0-4-5,location,location,4,4
4980,./nw/xinhua/00/chtb_0023.v4_gold_conll-0-4-5,location.city,location,4,4
4981,./nw/xinhua/00/chtb_0023.v4_gold_conll-0-6-8,time,time,4,4
4982,./nw/xinhua/00/chtb_0023.v4_gold_conll-1-19-20,location,location,4,4
4983,./nw/xinhua/00/chtb_0023.v4_gold_conll-1-19-20,location.province,location,3,4
4984,./nw/xinhua/00/chtb_0023.v4_gold_conll-1-27-28,location,location,4,4
4985,./nw/xinhua/00/chtb_0023.v4_gold_conll-1-27-28,location.province,location,3,4
4986,./nw/xinhua/00/chtb_0023.v4_gold_conll-10-10-14,location,location,3,4
4987,./nw/xinhua/00/chtb_0023.v4_gold_conll-10-15-16,location,location,4,4
4988,./nw/xinhua/00/chtb_0023.v4_gold_conll-10-15-16,location.city,location,3,4
4989,./nw/xinhua/00/chtb_0023.v4_gold_conll-10-17-18,location,location,4,4
4990,./nw/xinhua/00/chtb_0023.v4_gold_conll-10-5-6,location,location,4,4
4991,./nw/xinhua/00/chtb_0023.v4_gold_conll-10-5-6,location.city,location,4,4
4992,./nw/xinhua/00/chtb_0023.v4_gold_conll-10-7-9,location,location,4,4
4993,./nw/xinhua/00/chtb_0023.v4_gold_conll-2-0-2,time,time,4,4
4994,./nw/xinhua/00/chtb_0023.v4_gold_conll-2-21-22,location,location,4,4
4995,./nw/xinhua/00/chtb_0023.v4_gold_conll-2-21-22,location.city,location,4,4
4996,./nw/xinhua/00/chtb_0023.v4_gold_conll-2-23-24,location,location,4,4
4997,./nw/xinhua/00/chtb_0023.v4_gold_conll-2-23-24,location.city,location,4,4
4998,./nw/xinhua/00/chtb_0023.v4_gold_conll-2-25-26,location,location,4,4
4999,./nw/xinhua/00/chtb_0023.v4_gold_conll-2-25-26,location.city,location,4,4
5000,./nw/xinhua/00/chtb_0023.v4_gold_conll-2-27-28,location,location,4,4
5001,./nw/xinhua/00/chtb_0023.v4_gold_conll-2-27-28,location.city,location,4,4
5002,./nw/xinhua/00/chtb_0023.v4_gold_conll-2-29-30,location,location,4,4
5003,./nw/xinhua/00/chtb_0023.v4_gold_conll-2-29-30,location.city,location,4,4
5004,./nw/xinhua/00/chtb_0023.v4_gold_conll-3-13-14,time,time,4,4
5005,./nw/xinhua/00/chtb_0023.v4_gold_conll-3-2-10,organization,organization,3,4
5006,./nw/xinhua/00/chtb_0023.v4_gold_conll-3-20-23,location,location,4,4
5007,./nw/xinhua/00/chtb_0023.v4_gold_conll-3-20-23,location.province,location,3,4
5008,./nw/xinhua/00/chtb_0023.v4_gold_conll-3-30-34,finance.currency,finance.currency,4,4
5009,./nw/xinhua/00/chtb_0023.v4_gold_conll-3-37-41,finance.currency,finance.currency,4,4
5010,./nw/xinhua/00/chtb_0023.v4_gold_conll-3-50-53,time,time,4,4
5011,./nw/xinhua/00/chtb_0023.v4_gold_conll-3-54-58,finance.currency,finance.currency,4,4
5012,./nw/xinhua/00/chtb_0023.v4_gold_conll-4-15-18,location,location,4,4
5013,./nw/xinhua/00/chtb_0023.v4_gold_conll-4-15-18,location.province,location,3,4
5014,./nw/xinhua/00/chtb_0023.v4_gold_conll-5-11-14,time,time,4,4
5015,./nw/xinhua/00/chtb_0023.v4_gold_conll-5-16-18,location,location,4,4
5016,./nw/xinhua/00/chtb_0023.v4_gold_conll-5-16-18,location.province,location,3,4
5017,./nw/xinhua/00/chtb_0023.v4_gold_conll-5-29-33,finance.currency,finance.currency,4,4
5018,./nw/xinhua/00/chtb_0023.v4_gold_conll-5-4-7,time,time,4,4
5019,./nw/xinhua/00/chtb_0023.v4_gold_conll-5-42-46,finance.currency,finance.currency,4,4
5020,./nw/xinhua/00/chtb_0023.v4_gold_conll-6-21-22,location,location,4,4
5021,./nw/xinhua/00/chtb_0023.v4_gold_conll-6-21-22,location.country,location,4,4
5022,./nw/xinhua/00/chtb_0023.v4_gold_conll-7-33-35,location,location,4,4
5023,./nw/xinhua/00/chtb_0023.v4_gold_conll-7-33-35,location.province,location,3,4
5024,./nw/xinhua/00/chtb_0023.v4_gold_conll-8-28-33,finance.currency,finance.currency,4,4
5025,./nw/xinhua/00/chtb_0023.v4_gold_conll-9-7-14,finance.currency,finance.currency,4,4
5026,./nw/xinhua/00/chtb_0025.v4_gold_conll-0-0-3,news_agency,organization,3,4
5027,./nw/xinhua/00/chtb_0025.v4_gold_conll-0-0-3,organization,organization,4,4
5028,./nw/xinhua/00/chtb_0025.v4_gold_conll-0-4-5,location,location,4,4
5029,./nw/xinhua/00/chtb_0025.v4_gold_conll-0-4-5,location.city,location,3,4
5030,./nw/xinhua/00/chtb_0025.v4_gold_conll-0-6-8,time,time,4,4
5031,./nw/xinhua/00/chtb_0025.v4_gold_conll-1-12-16,time,time,4,4
5032,./nw/xinhua/00/chtb_0025.v4_gold_conll-1-17-18,location,location,4,4
5033,./nw/xinhua/00/chtb_0025.v4_gold_conll-1-17-18,location.country,location,4,4
5034,./nw/xinhua/00/chtb_0025.v4_gold_conll-1-5-9,organization,organization,4,4
5035,./nw/xinhua/00/chtb_0025.v4_gold_conll-10-0-1,location,location,4,4
5036,./nw/xinhua/00/chtb_0025.v4_gold_conll-10-0-1,location.country,location,4,4
5037,./nw/xinhua/00/chtb_0025.v4_gold_conll-10-23-29,time,time,3,4
5038,./nw/xinhua/00/chtb_0025.v4_gold_conll-12-23-27,finance.currency,finance.currency,4,4
5039,./nw/xinhua/00/chtb_0025.v4_gold_conll-12-30-31,location,location,4,4
5040,./nw/xinhua/00/chtb_0025.v4_gold_conll-12-30-31,location.country,location,4,4
5041,./nw/xinhua/00/chtb_0025.v4_gold_conll-12-36-38,time,time,3,4
5042,./nw/xinhua/00/chtb_0025.v4_gold_conll-13-17-21,finance.currency,finance.currency,4,4
5043,./nw/xinhua/00/chtb_0025.v4_gold_conll-13-2-3,time,time,4,4
5044,./nw/xinhua/00/chtb_0025.v4_gold_conll-14-18-23,time,time,3,4
5045,./nw/xinhua/00/chtb_0025.v4_gold_conll-14-5-6,location,location,4,4
5046,./nw/xinhua/00/chtb_0025.v4_gold_conll-14-5-6,location.country,location,4,4
5047,./nw/xinhua/00/chtb_0025.v4_gold_conll-2-19-24,time,time,3,4
5048,./nw/xinhua/00/chtb_0025.v4_gold_conll-2-8-12,finance.currency,finance.currency,4,4
5049,./nw/xinhua/00/chtb_0025.v4_gold_conll-3-20-25,time,time,3,4
5050,./nw/xinhua/00/chtb_0025.v4_gold_conll-3-31-35,finance.currency,finance.currency,4,4
5051,./nw/xinhua/00/chtb_0025.v4_gold_conll-3-42-47,time,time,3,4
5052,./nw/xinhua/00/chtb_0025.v4_gold_conll-3-9-13,finance.currency,finance.currency,4,4
5053,./nw/xinhua/00/chtb_0025.v4_gold_conll-4-2-6,time,time,4,4
5054,./nw/xinhua/00/chtb_0025.v4_gold_conll-4-7-8,location,location,4,4
5055,./nw/xinhua/00/chtb_0025.v4_gold_conll-4-7-8,location.country,location,4,4
5056,./nw/xinhua/00/chtb_0025.v4_gold_conll-5-13-17,finance.currency,finance.currency,4,4
5057,./nw/xinhua/00/chtb_0025.v4_gold_conll-5-24-29,time,time,3,4
5058,./nw/xinhua/00/chtb_0025.v4_gold_conll-6-12-16,finance.currency,finance.currency,4,4
5059,./nw/xinhua/00/chtb_0025.v4_gold_conll-7-11-15,finance.currency,finance.currency,4,4
5060,./nw/xinhua/00/chtb_0025.v4_gold_conll-9-26-30,finance.currency,finance.currency,4,4
5061,./nw/xinhua/00/chtb_0025.v4_gold_conll-9-46-51,time,time,3,4
5062,./nw/xinhua/00/chtb_0025.v4_gold_conll-9-8-12,finance.currency,finance.currency,4,4
5063,./nw/xinhua/00/chtb_0027.v4_gold_conll-0-0-3,news_agency,organization,3,4
5064,./nw/xinhua/00/chtb_0027.v4_gold_conll-0-0-3,organization,organization,3,4
5065,./nw/xinhua/00/chtb_0027.v4_gold_conll-0-11-13,person,person,3,4
5066,./nw/xinhua/00/chtb_0027.v4_gold_conll-0-4-5,location,location,3,4
5067,./nw/xinhua/00/chtb_0027.v4_gold_conll-0-4-5,location.city,location,3,4
5068,./nw/xinhua/00/chtb_0027.v4_gold_conll-0-6-8,time,time,3,4
5069,./nw/xinhua/00/chtb_0027.v4_gold_conll-1-0-2,time,time,3,4
5070,./nw/xinhua/00/chtb_0027.v4_gold_conll-2-0-4,person,person,3,4
5071,./nw/xinhua/00/chtb_0027.v4_gold_conll-2-0-4,person.politician,person,3,4
5072,./nw/xinhua/00/chtb_0027.v4_gold_conll-2-13-14,location,location,3,4
5073,./nw/xinhua/00/chtb_0027.v4_gold_conll-2-22-24,person,person,3,4
5074,./nw/xinhua/00/chtb_0027.v4_gold_conll-2-27-34,government.government,organization,3,4
5075,./nw/xinhua/00/chtb_0027.v4_gold_conll-2-27-34,organization,organization,3,4
5076,./nw/xinhua/00/chtb_0027.v4_gold_conll-2-8-9,location,location,4,4
5077,./nw/xinhua/00/chtb_0027.v4_gold_conll-2-8-9,location.country,location,3,4
5078,./nw/xinhua/00/chtb_0027.v4_gold_conll-3-0-1,person,person,3,4
5079,./nw/xinhua/00/chtb_0027.v4_gold_conll-3-0-1,person.politician,person,3,4
5080,./nw/xinhua/00/chtb_0027.v4_gold_conll-3-11-13,person,person,3,4
5081,./nw/xinhua/00/chtb_0027.v4_gold_conll-3-11-13,person.politician,person,3,4
5082,./nw/xinhua/00/chtb_0027.v4_gold_conll-3-16-23,organization,organization,3,4
5083,./nw/xinhua/00/chtb_0027.v4_gold_conll-3-6-9,organization,organization,3,4
5084,./nw/xinhua/00/chtb_0027.v4_gold_conll-4-1-2,time,time,3,4
5085,./nw/xinhua/00/chtb_0027.v4_gold_conll-4-10-11,location,location,4,4
5086,./nw/xinhua/00/chtb_0027.v4_gold_conll-4-10-11,location.country,location,4,4
5087,./nw/xinhua/00/chtb_0027.v4_gold_conll-4-12-13,location,location,4,4
5088,./nw/xinhua/00/chtb_0027.v4_gold_conll-4-12-13,location.country,location,3,4
5089,./nw/xinhua/00/chtb_0027.v4_gold_conll-4-14-15,location,location,4,4
5090,./nw/xinhua/00/chtb_0027.v4_gold_conll-4-3-4,location,location,3,4
5091,./nw/xinhua/00/chtb_0027.v4_gold_conll-5-11-12,location,location,4,4
5092,./nw/xinhua/00/chtb_0027.v4_gold_conll-5-11-12,location.country,location,3,4
5093,./nw/xinhua/00/chtb_0027.v4_gold_conll-5-13-17,finance.currency,finance.currency,3,4
5094,./nw/xinhua/00/chtb_0027.v4_gold_conll-5-18-19,time,time,3,4
5095,./nw/xinhua/00/chtb_0027.v4_gold_conll-5-9-10,location,location,3,4
5096,./nw/xinhua/00/chtb_0027.v4_gold_conll-6-0-1,person,person,3,4
5097,./nw/xinhua/00/chtb_0027.v4_gold_conll-6-0-1,person.politician,person,3,4
5098,./nw/xinhua/00/chtb_0027.v4_gold_conll-6-10-11,location,location,3,4
5099,./nw/xinhua/00/chtb_0027.v4_gold_conll-6-12-17,time,time,3,4
5100,./nw/xinhua/00/chtb_0027.v4_gold_conll-6-7-8,location,location,4,4
5101,./nw/xinhua/00/chtb_0027.v4_gold_conll-6-7-8,location.country,location,3,4
5102,./nw/xinhua/00/chtb_0027.v4_gold_conll-7-31-32,location,location,4,4
5103,./nw/xinhua/00/chtb_0027.v4_gold_conll-7-35-36,location,location,3,4
5104,./nw/xinhua/00/chtb_0027.v4_gold_conll-8-0-1,time,time,4,4
5105,./nw/xinhua/00/chtb_0027.v4_gold_conll-8-18-19,location,location,3,4
5106,./nw/xinhua/00/chtb_0027.v4_gold_conll-8-2-3,time,time,4,4
5107,./nw/xinhua/00/chtb_0027.v4_gold_conll-8-20-21,location,location,4,4
5108,./nw/xinhua/00/chtb_0027.v4_gold_conll-8-24-26,time,time,4,4
5109,./nw/xinhua/00/chtb_0028.v4_gold_conll-0-0-3,news_agency,organization,4,4
5110,./nw/xinhua/00/chtb_0028.v4_gold_conll-0-0-3,organization,organization,4,4
5111,./nw/xinhua/00/chtb_0028.v4_gold_conll-0-4-5,location,location,4,4
5112,./nw/xinhua/00/chtb_0028.v4_gold_conll-0-4-5,location.city,location,4,4
5113,./nw/xinhua/00/chtb_0028.v4_gold_conll-0-6-8,time,time,4,4
5114,./nw/xinhua/00/chtb_0028.v4_gold_conll-1-0-2,organization,organization,4,4
5115,./nw/xinhua/00/chtb_0028.v4_gold_conll-1-0-2,organization.company,organization,4,4
5116,./nw/xinhua/00/chtb_0028.v4_gold_conll-1-12-19,organization,organization,4,4
5117,./nw/xinhua/00/chtb_0028.v4_gold_conll-1-12-19,organization.company,organization,4,4
5118,./nw/xinhua/00/chtb_0028.v4_gold_conll-1-26-30,finance.currency,finance.currency,4,4
5119,./nw/xinhua/00/chtb_0028.v4_gold_conll-1-37-38,location,location,4,4
5120,./nw/xinhua/00/chtb_0028.v4_gold_conll-1-37-38,location.city,location,4,4
5121,./nw/xinhua/00/chtb_0028.v4_gold_conll-1-4-5,location,location,3,4
5122,./nw/xinhua/00/chtb_0028.v4_gold_conll-1-6-11,organization,organization,4,4
5123,./nw/xinhua/00/chtb_0028.v4_gold_conll-1-6-11,organization.company,organization,4,4
5124,./nw/xinhua/00/chtb_0028.v4_gold_conll-2-15-16,location,location,4,4
5125,./nw/xinhua/00/chtb_0028.v4_gold_conll-2-15-16,location.country,location,4,4
5126,./nw/xinhua/00/chtb_0028.v4_gold_conll-2-20-22,organization,organization,4,4
5127,./nw/xinhua/00/chtb_0028.v4_gold_conll-2-20-22,organization.company,organization,4,4
5128,./nw/xinhua/00/chtb_0028.v4_gold_conll-3-11-12,location,location,3,4
5129,./nw/xinhua/00/chtb_0028.v4_gold_conll-3-11-12,location.country,location,3,4
5130,./nw/xinhua/00/chtb_0028.v4_gold_conll-3-14-18,finance.currency,finance.currency,4,4
5131,./nw/xinhua/00/chtb_0028.v4_gold_conll-3-9-10,organization,organization,4,4
5132,./nw/xinhua/00/chtb_0028.v4_gold_conll-3-9-10,organization.company,organization,4,4
5133,./nw/xinhua/00/chtb_0028.v4_gold_conll-4-5-15,organization,organization,4,4
5134,./nw/xinhua/00/chtb_0028.v4_gold_conll-4-5-15,organization.company,organization,4,4
5135,./nw/xinhua/00/chtb_0028.v4_gold_conll-5-13-17,finance.currency,finance.currency,4,4
5136,./nw/xinhua/00/chtb_0028.v4_gold_conll-5-18-19,location,location,3,4
5137,./nw/xinhua/00/chtb_0028.v4_gold_conll-5-18-19,location.country,location,3,4
5138,./nw/xinhua/00/chtb_0028.v4_gold_conll-5-8-9,organization,organization,4,4
5139,./nw/xinhua/00/chtb_0028.v4_gold_conll-5-8-9,organization.company,organization,4,4
5140,./nw/xinhua/00/chtb_0028.v4_gold_conll-6-0-1,organization,organization,4,4
5141,./nw/xinhua/00/chtb_0028.v4_gold_conll-6-0-1,organization.company,organization,4,4
5142,./nw/xinhua/00/chtb_0028.v4_gold_conll-6-8-9,location,location,3,4
5143,./nw/xinhua/00/chtb_0028.v4_gold_conll-6-8-9,location.country,location,3,4
5144,./nw/xinhua/00/chtb_0028.v4_gold_conll-7-16-17,location,location,3,4
5145,./nw/xinhua/00/chtb_0028.v4_gold_conll-7-16-17,location.country,location,3,4
5146,./nw/xinhua/00/chtb_0028.v4_gold_conll-7-25-26,ethnicity,norpl,4,4
5147,./nw/xinhua/00/chtb_0028.v4_gold_conll-7-28-32,time,time,4,4
5148,./nw/xinhua/00/chtb_0028.v4_gold_conll-7-3-4,time,time,4,4
5149,./nw/xinhua/00/chtb_0028.v4_gold_conll-7-5-6,organization,organization,4,4
5150,./nw/xinhua/00/chtb_0028.v4_gold_conll-7-5-6,organization.company,organization,4,4
5151,./nw/xinhua/00/chtb_0028.v4_gold_conll-7-7-13,finance.currency,finance.currency,4,4
5152,./nw/xinhua/00/chtb_0036.v4_gold_conll-0-0-3,news_agency,organization,4,4
5153,./nw/xinhua/00/chtb_0036.v4_gold_conll-0-0-3,organization,organization,4,4
5154,./nw/xinhua/00/chtb_0036.v4_gold_conll-0-4-5,location,location,4,4
5155,./nw/xinhua/00/chtb_0036.v4_gold_conll-0-4-5,location.city,location,4,4
5156,./nw/xinhua/00/chtb_0036.v4_gold_conll-0-6-8,time,time,4,4
5157,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-0-1,person,person,4,4
5158,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-0-1,person.politician,person,4,4
5159,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-11-12,location,location,4,4
5160,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-11-12,location.city,location,4,4
5161,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-14-15,ethnicity,norpl,3,4
5162,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-21-22,location,location,4,4
5163,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-21-22,location.country,location,4,4
5164,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-29-30,location,location,4,4
5165,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-29-30,location.country,location,4,4
5166,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-3-4,ethnicity,norpl,3,4
5167,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-31-32,location,location,4,4
5168,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-31-32,location.country,location,4,4
5169,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-37-38,location,location,3,4
5170,./nw/xinhua/00/chtb_0036.v4_gold_conll-1-37-38,location.country,location,3,4
5171,./nw/xinhua/00/chtb_0036.v4_gold_conll-2-0-1,person,person,4,4
5172,./nw/xinhua/00/chtb_0036.v4_gold_conll-2-0-1,person.politician,person,4,4
5173,./nw/xinhua/00/chtb_0036.v4_gold_conll-2-6-7,location,location,3,4
5174,./nw/xinhua/00/chtb_0036.v4_gold_conll-2-6-7,location.country,location,3,4
5175,./nw/xinhua/00/chtb_0036.v4_gold_conll-3-20-21,location,location,4,4
5176,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-15-16,location,location,4,4
5177,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-15-16,location.country,location,4,4
5178,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-17-18,location,location,4,4
5179,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-17-18,location.country,location,4,4
5180,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-19-20,location,location,4,4
5181,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-19-20,location.country,location,4,4
5182,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-21-22,location,location,4,4
5183,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-21-22,location.country,location,4,4
5184,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-23-24,location,location,4,4
5185,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-23-24,location.country,location,4,4
5186,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-4-5,location,location,4,4
5187,./nw/xinhua/00/chtb_0036.v4_gold_conll-4-4-5,location.country,location,4,4
5188,./nw/xinhua/00/chtb_0036.v4_gold_conll-5-13-16,government.political_party,organization,4,4
5189,./nw/xinhua/00/chtb_0036.v4_gold_conll-5-13-16,organization,organization,4,4
5190,./nw/xinhua/00/chtb_0036.v4_gold_conll-5-27-28,location,location,4,4
5191,./nw/xinhua/00/chtb_0036.v4_gold_conll-5-27-28,location.country,location,4,4
5192,./nw/xinhua/00/chtb_0036.v4_gold_conll-5-9-12,government.political_party,organization,4,4
5193,./nw/xinhua/00/chtb_0036.v4_gold_conll-5-9-12,organization,organization,4,4
5194,./nw/xinhua/00/chtb_0036.v4_gold_conll-7-12-13,location,location,4,4
5195,./nw/xinhua/00/chtb_0036.v4_gold_conll-7-12-13,location.country,location,4,4
5196,./nw/xinhua/00/chtb_0036.v4_gold_conll-7-14-15,location,location,4,4
5197,./nw/xinhua/00/chtb_0036.v4_gold_conll-7-14-15,location.country,location,4,4
5198,./nw/xinhua/00/chtb_0036.v4_gold_conll-7-25-26,location,location,4,4
5199,./nw/xinhua/00/chtb_0036.v4_gold_conll-7-25-26,location.country,location,4,4
5200,./nw/xinhua/00/chtb_0036.v4_gold_conll-7-27-28,location,location,4,4
5201,./nw/xinhua/00/chtb_0036.v4_gold_conll-7-27-28,location.country,location,4,4
5202,./nw/xinhua/00/chtb_0041.v4_gold_conll-0-0-3,news_agency,organization,4,4
5203,./nw/xinhua/00/chtb_0041.v4_gold_conll-0-0-3,organization,organization,4,4
5204,./nw/xinhua/00/chtb_0041.v4_gold_conll-0-4-5,location,location,4,4
5205,./nw/xinhua/00/chtb_0041.v4_gold_conll-0-4-5,location.city,location,3,4
5206,./nw/xinhua/00/chtb_0041.v4_gold_conll-0-6-8,time,time,4,4
5207,./nw/xinhua/00/chtb_0041.v4_gold_conll-1-0-1,location,location,4,4
5208,./nw/xinhua/00/chtb_0041.v4_gold_conll-1-0-1,location.country,location,4,4
5209,./nw/xinhua/00/chtb_0041.v4_gold_conll-1-23-27,location,location,3,4
5210,./nw/xinhua/00/chtb_0041.v4_gold_conll-1-27-31,time,time,3,4
5211,./nw/xinhua/00/chtb_0041.v4_gold_conll-1-9-16,organization,organization,4,4
5212,./nw/xinhua/00/chtb_0041.v4_gold_conll-1-9-16,organization.company,organization,4,4
5213,./nw/xinhua/00/chtb_0041.v4_gold_conll-2-21-24,finance.currency,finance.currency,4,4
5214,./nw/xinhua/00/chtb_0041.v4_gold_conll-3-0-9,organization,organization,4,4
5215,./nw/xinhua/00/chtb_0041.v4_gold_conll-3-0-9,organization.company,organization,4,4
5216,./nw/xinhua/00/chtb_0041.v4_gold_conll-3-11-12,location,location,4,4
5217,./nw/xinhua/00/chtb_0041.v4_gold_conll-3-13-15,location,location,4,4
5218,./nw/xinhua/00/chtb_0041.v4_gold_conll-3-30-31,location,location,4,4
5219,./nw/xinhua/00/chtb_0041.v4_gold_conll-3-30-31,location.country,location,4,4
5220,./nw/xinhua/00/chtb_0041.v4_gold_conll-3-32-35,time,time,4,4
5221,./nw/xinhua/00/chtb_0041.v4_gold_conll-4-18-21,finance.currency,finance.currency,4,4
5222,./nw/xinhua/00/chtb_0044.v4_gold_conll-0-0-3,news_agency,organization,4,4
5223,./nw/xinhua/00/chtb_0044.v4_gold_conll-0-0-3,organization,organization,4,4
5224,./nw/xinhua/00/chtb_0044.v4_gold_conll-0-4-6,location,location,4,4
5225,./nw/xinhua/00/chtb_0044.v4_gold_conll-0-4-6,location.country,location,4,4
5226,./nw/xinhua/00/chtb_0044.v4_gold_conll-0-7-9,time,time,4,4
5227,./nw/xinhua/00/chtb_0044.v4_gold_conll-1-0-1,time,time,4,4
5228,./nw/xinhua/00/chtb_0044.v4_gold_conll-1-2-4,person,person,4,4
5229,./nw/xinhua/00/chtb_0044.v4_gold_conll-1-26-30,organization,organization,4,4
5230,./nw/xinhua/00/chtb_0044.v4_gold_conll-1-33-35,location,location,4,4
5231,./nw/xinhua/00/chtb_0044.v4_gold_conll-1-33-35,location.country,location,4,4
5232,./nw/xinhua/00/chtb_0044.v4_gold_conll-1-8-12,location,location,3,4
5233,./nw/xinhua/00/chtb_0044.v4_gold_conll-1-8-12,location.country,location,3,4
5234,./nw/xinhua/00/chtb_0044.v4_gold_conll-2-1-2,person,person,4,4
5235,./nw/xinhua/00/chtb_0044.v4_gold_conll-2-12-13,person,person,4,4
5236,./nw/xinhua/00/chtb_0044.v4_gold_conll-2-17-22,organization,organization,4,4
5237,./nw/xinhua/00/chtb_0044.v4_gold_conll-2-17-22,organization.company,organization,3,4
