,mid,typ,agreed_count,total_annotation
8346,./nw/xinhua/00/chtb_0098.v4_gold_conll-1-49-50,ethnicity,3,4
8347,./nw/xinhua/00/chtb_0098.v4_gold_conll-1-55-56,location,4,4
8348,./nw/xinhua/00/chtb_0098.v4_gold_conll-1-55-56,location.province,4,4
8349,./nw/xinhua/00/chtb_0098.v4_gold_conll-1-63-64,geography.island,2,4
8350,./nw/xinhua/00/chtb_0098.v4_gold_conll-1-63-64,location,4,4
8351,./nw/xinhua/00/chtb_0098.v4_gold_conll-1-63-64,location.country,2,4
8352,./nw/xinhua/00/chtb_0098.v4_gold_conll-1-72-73,geography.island,2,4
8353,./nw/xinhua/00/chtb_0098.v4_gold_conll-1-72-73,location,4,4
8354,./nw/xinhua/00/chtb_0098.v4_gold_conll-1-72-73,location.country,2,4
8355,./nw/xinhua/00/chtb_0098.v4_gold_conll-2-4-6,location,4,4
8356,./nw/xinhua/00/chtb_0098.v4_gold_conll-2-4-6,location.province,4,4
8357,./nw/xinhua/00/chtb_0098.v4_gold_conll-2-61-62,time,4,4
8358,./nw/xinhua/00/chtb_0098.v4_gold_conll-3-0-1,location,4,4
8359,./nw/xinhua/00/chtb_0098.v4_gold_conll-3-0-1,location.province,4,4
8360,./nw/xinhua/00/chtb_0098.v4_gold_conll-3-18-19,location,4,4
8361,./nw/xinhua/00/chtb_0098.v4_gold_conll-3-18-19,location.country,4,4
8362,./nw/xinhua/00/chtb_0098.v4_gold_conll-4-0-2,time,4,4
8363,./nw/xinhua/00/chtb_0098.v4_gold_conll-4-15-20,finance.currency,4,4
8364,./nw/xinhua/00/chtb_0098.v4_gold_conll-4-26-30,finance.currency,4,4
8365,./nw/xinhua/00/chtb_0098.v4_gold_conll-4-41-45,finance.currency,4,4
8366,./nw/xinhua/00/chtb_0098.v4_gold_conll-5-45-53,event,3,4
8367,./nw/xinhua/00/chtb_0098.v4_gold_conll-5-55-57,location,4,4
8368,./nw/xinhua/00/chtb_0098.v4_gold_conll-5-55-57,location.city,2,4
8369,./nw/xinhua/00/chtb_0098.v4_gold_conll-5-55-57,location.country,2,4
8370,./nw/xinhua/00/chtb_0098.v4_gold_conll-5-59-60,time,3,4
8371,./nw/xinhua/00/chtb_0098.v4_gold_conll-5-60-66,event,3,4
8372,./nw/xinhua/01/chtb_0101.v4_gold_conll-0-0-3,news_agency,5,5
8373,./nw/xinhua/01/chtb_0101.v4_gold_conll-0-0-3,organization,5,5
8374,./nw/xinhua/01/chtb_0101.v4_gold_conll-0-11-13,person,5,5
8375,./nw/xinhua/01/chtb_0101.v4_gold_conll-0-14-16,person,5,5
8376,./nw/xinhua/01/chtb_0101.v4_gold_conll-0-4-5,location,5,5
8377,./nw/xinhua/01/chtb_0101.v4_gold_conll-0-4-5,location.city,3,5
8378,./nw/xinhua/01/chtb_0101.v4_gold_conll-0-6-8,time,5,5
8379,./nw/xinhua/01/chtb_0101.v4_gold_conll-1-22-23,time,5,5
8380,./nw/xinhua/01/chtb_0101.v4_gold_conll-1-9-11,location,5,5
8381,./nw/xinhua/01/chtb_0101.v4_gold_conll-1-9-11,location.country,3,5
8382,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-103-108,time,4,5
8383,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-11-14,time,5,5
8384,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-23-25,location,5,5
8385,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-23-25,location.country,4,5
8386,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-29-33,finance.currency,5,5
8387,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-3-4,location,5,5
8388,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-3-4,location.country,5,5
8389,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-5-7,government.government,4,5
8390,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-5-7,organization,4,5
8391,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-54-59,time,4,5
8392,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-64-66,location,5,5
8393,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-64-66,location.country,4,5
8394,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-70-74,finance.currency,5,5
8395,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-79-84,time,4,5
8396,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-88-90,location,5,5
8397,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-88-90,location.country,4,5
8398,./nw/xinhua/01/chtb_0101.v4_gold_conll-2-94-98,finance.currency,5,5
8399,./nw/xinhua/01/chtb_0101.v4_gold_conll-3-0-7,government.government,4,5
8400,./nw/xinhua/01/chtb_0101.v4_gold_conll-3-0-7,organization,5,5
8401,./nw/xinhua/01/chtb_0101.v4_gold_conll-3-17-19,location,5,5
8402,./nw/xinhua/01/chtb_0101.v4_gold_conll-3-17-19,location.country,4,5
8403,./nw/xinhua/01/chtb_0101.v4_gold_conll-3-36-38,location,5,5
8404,./nw/xinhua/01/chtb_0101.v4_gold_conll-3-36-38,location.country,4,5
8405,./nw/xinhua/01/chtb_0101.v4_gold_conll-3-73-76,time,4,5
8406,./nw/xinhua/01/chtb_0101.v4_gold_conll-4-3-5,location,5,5
8407,./nw/xinhua/01/chtb_0101.v4_gold_conll-4-3-5,location.country,4,5
8408,./nw/xinhua/01/chtb_0101.v4_gold_conll-5-3-5,location,5,5
8409,./nw/xinhua/01/chtb_0101.v4_gold_conll-5-3-5,location.country,4,5
8410,./nw/xinhua/01/chtb_0101.v4_gold_conll-6-1-7,time,4,5
8411,./nw/xinhua/01/chtb_0101.v4_gold_conll-6-16-18,location,5,5
8412,./nw/xinhua/01/chtb_0101.v4_gold_conll-6-16-18,location.country,4,5
8413,./nw/xinhua/01/chtb_0101.v4_gold_conll-6-39-41,location,5,5
8414,./nw/xinhua/01/chtb_0101.v4_gold_conll-6-39-41,location.country,4,5
8415,./nw/xinhua/01/chtb_0101.v4_gold_conll-6-43-47,finance.currency,5,5
8416,./nw/xinhua/01/chtb_0101.v4_gold_conll-6-68-70,location,5,5
8417,./nw/xinhua/01/chtb_0101.v4_gold_conll-6-68-70,location.country,4,5
8418,./nw/xinhua/01/chtb_0101.v4_gold_conll-6-72-76,finance.currency,5,5
8419,./nw/xinhua/01/chtb_0101.v4_gold_conll-7-11-13,location,5,5
8420,./nw/xinhua/01/chtb_0101.v4_gold_conll-7-11-13,location.country,4,5
8421,./nw/xinhua/01/chtb_0101.v4_gold_conll-8-1-7,time,4,5
8422,./nw/xinhua/01/chtb_0101.v4_gold_conll-8-27-29,location,5,5
8423,./nw/xinhua/01/chtb_0101.v4_gold_conll-8-27-29,location.country,4,5
8424,./nw/xinhua/01/chtb_0101.v4_gold_conll-8-35-39,finance.currency,5,5
8425,./nw/xinhua/01/chtb_0101.v4_gold_conll-8-45-48,finance.currency,5,5
8426,./nw/xinhua/01/chtb_0101.v4_gold_conll-8-58-60,location,5,5
8427,./nw/xinhua/01/chtb_0101.v4_gold_conll-8-58-60,location.country,4,5
8428,./nw/xinhua/01/chtb_0102.v4_gold_conll-0-0-3,news_agency,3,4
8429,./nw/xinhua/01/chtb_0102.v4_gold_conll-0-0-3,organization,4,4
8430,./nw/xinhua/01/chtb_0102.v4_gold_conll-0-11-13,person,4,4
8431,./nw/xinhua/01/chtb_0102.v4_gold_conll-0-11-13,person.author,2,4
8432,./nw/xinhua/01/chtb_0102.v4_gold_conll-0-14-16,person,4,4
8433,./nw/xinhua/01/chtb_0102.v4_gold_conll-0-14-16,person.author,2,4
8434,./nw/xinhua/01/chtb_0102.v4_gold_conll-0-4-5,location,4,4
8435,./nw/xinhua/01/chtb_0102.v4_gold_conll-0-4-5,location.city,4,4
8436,./nw/xinhua/01/chtb_0102.v4_gold_conll-0-6-8,time,4,4
8437,./nw/xinhua/01/chtb_0102.v4_gold_conll-1-24-27,time,2,4
8438,./nw/xinhua/01/chtb_0102.v4_gold_conll-1-28-29,location,3,4
8439,./nw/xinhua/01/chtb_0102.v4_gold_conll-1-28-29,location.city,3,4
8440,./nw/xinhua/01/chtb_0102.v4_gold_conll-1-3-4,location,3,4
8441,./nw/xinhua/01/chtb_0102.v4_gold_conll-1-3-4,location.city,3,4
8442,./nw/xinhua/01/chtb_0102.v4_gold_conll-1-35-41,finance.currency,4,4
8443,./nw/xinhua/01/chtb_0102.v4_gold_conll-1-4-11,government_agency,2,4
8444,./nw/xinhua/01/chtb_0102.v4_gold_conll-1-4-11,organization,3,4
8445,./nw/xinhua/01/chtb_0102.v4_gold_conll-12-16-17,location,4,4
8446,./nw/xinhua/01/chtb_0102.v4_gold_conll-12-16-17,location.city,3,4
8447,./nw/xinhua/01/chtb_0102.v4_gold_conll-12-19-21,location,4,4
8448,./nw/xinhua/01/chtb_0102.v4_gold_conll-12-19-21,location.body_of_water,3,4
8449,./nw/xinhua/01/chtb_0102.v4_gold_conll-13-14-19,time,2,4
8450,./nw/xinhua/01/chtb_0102.v4_gold_conll-2-18-20,time,2,4
8451,./nw/xinhua/01/chtb_0102.v4_gold_conll-2-24-27,time,2,4
8452,./nw/xinhua/01/chtb_0102.v4_gold_conll-2-34-36,time,3,4
8453,./nw/xinhua/01/chtb_0102.v4_gold_conll-3-6-7,location,3,4
8454,./nw/xinhua/01/chtb_0102.v4_gold_conll-3-6-7,location.city,3,4
8455,./nw/xinhua/01/chtb_0102.v4_gold_conll-6-0-7,organization,4,4
8456,./nw/xinhua/01/chtb_0102.v4_gold_conll-6-0-7,organization.company,4,4
8457,./nw/xinhua/01/chtb_0102.v4_gold_conll-6-16-20,finance.currency,4,4
8458,./nw/xinhua/01/chtb_0102.v4_gold_conll-6-40-43,time,2,4
8459,./nw/xinhua/01/chtb_0102.v4_gold_conll-6-56-57,location,4,4
8460,./nw/xinhua/01/chtb_0102.v4_gold_conll-6-56-57,location.country,4,4
8461,./nw/xinhua/01/chtb_0102.v4_gold_conll-6-8-9,location,4,4
8462,./nw/xinhua/01/chtb_0102.v4_gold_conll-6-8-9,location.city,4,4
8463,./nw/xinhua/01/chtb_0102.v4_gold_conll-7-6-10,finance.currency,4,4
8464,./nw/xinhua/01/chtb_0102.v4_gold_conll-8-1-5,time,2,4
8465,./nw/xinhua/01/chtb_0102.v4_gold_conll-8-14-15,organization,4,4
8466,./nw/xinhua/01/chtb_0102.v4_gold_conll-8-14-15,organization.company,4,4
8467,./nw/xinhua/01/chtb_0102.v4_gold_conll-8-37-41,finance.currency,4,4
8468,./nw/xinhua/01/chtb_0102.v4_gold_conll-9-35-36,location,3,4
8469,./nw/xinhua/01/chtb_0102.v4_gold_conll-9-35-36,location.city,3,4
8470,./nw/xinhua/01/chtb_0102.v4_gold_conll-9-48-49,organization,2,4
8471,./nw/xinhua/01/chtb_0102.v4_gold_conll-9-48-49,organization.company,2,4
8472,./nw/xinhua/01/chtb_0103.v4_gold_conll-0-0-3,news_agency,4,4
8473,./nw/xinhua/01/chtb_0103.v4_gold_conll-0-0-3,organization,4,4
8474,./nw/xinhua/01/chtb_0103.v4_gold_conll-0-11-13,person,4,4
8475,./nw/xinhua/01/chtb_0103.v4_gold_conll-0-11-13,person.author,2,4
8476,./nw/xinhua/01/chtb_0103.v4_gold_conll-0-4-5,location,4,4
8477,./nw/xinhua/01/chtb_0103.v4_gold_conll-0-4-5,location.country,3,4
8478,./nw/xinhua/01/chtb_0103.v4_gold_conll-0-6-8,time,4,4
8479,./nw/xinhua/01/chtb_0103.v4_gold_conll-1-0-4,organization,3,4
8480,./nw/xinhua/01/chtb_0103.v4_gold_conll-1-11-12,location,4,4
8481,./nw/xinhua/01/chtb_0103.v4_gold_conll-1-11-12,location.country,4,4
8482,./nw/xinhua/01/chtb_0103.v4_gold_conll-1-18-19,time,4,4
8483,./nw/xinhua/01/chtb_0103.v4_gold_conll-1-25-28,finance.currency,4,4
8484,./nw/xinhua/01/chtb_0103.v4_gold_conll-1-29-32,time,3,4
8485,./nw/xinhua/01/chtb_0103.v4_gold_conll-1-41-44,finance.currency,4,4
8486,./nw/xinhua/01/chtb_0103.v4_gold_conll-3-0-4,organization,3,4
8487,./nw/xinhua/01/chtb_0103.v4_gold_conll-3-30-31,time,4,4
8488,./nw/xinhua/01/chtb_0103.v4_gold_conll-5-11-14,organization,3,4
8489,./nw/xinhua/01/chtb_0103.v4_gold_conll-5-15-18,finance.currency,4,4
8490,./nw/xinhua/01/chtb_0103.v4_gold_conll-5-18-20,time,3,4
8491,./nw/xinhua/01/chtb_0103.v4_gold_conll-5-31-34,finance.currency,4,4
8492,./nw/xinhua/01/chtb_0103.v4_gold_conll-5-43-47,finance.currency,4,4
8493,./nw/xinhua/01/chtb_0103.v4_gold_conll-5-60-64,finance.currency,4,4
8494,./nw/xinhua/01/chtb_0103.v4_gold_conll-6-5-9,organization,3,4
8495,./nw/xinhua/01/chtb_0103.v4_gold_conll-7-17-21,finance.currency,4,4
8496,./nw/xinhua/01/chtb_0103.v4_gold_conll-7-22-26,finance.currency,4,4
8497,./nw/xinhua/01/chtb_0103.v4_gold_conll-7-26-28,time,3,4
8498,./nw/xinhua/01/chtb_0103.v4_gold_conll-7-38-42,finance.currency,4,4
8499,./nw/xinhua/01/chtb_0103.v4_gold_conll-7-43-46,time,3,4
8500,./nw/xinhua/01/chtb_0103.v4_gold_conll-8-20-22,time,3,4
8501,./nw/xinhua/01/chtb_0103.v4_gold_conll-8-23-26,finance.currency,4,4
8502,./nw/xinhua/01/chtb_0103.v4_gold_conll-8-35-38,time,3,4
8503,./nw/xinhua/01/chtb_0103.v4_gold_conll-8-9-11,finance.currency,2,4
8504,./nw/xinhua/01/chtb_0104.v4_gold_conll-0-0-3,news_agency,4,4
8505,./nw/xinhua/01/chtb_0104.v4_gold_conll-0-0-3,organization,4,4
8506,./nw/xinhua/01/chtb_0104.v4_gold_conll-0-13-15,person,4,4
8507,./nw/xinhua/01/chtb_0104.v4_gold_conll-0-4-5,location,4,4
8508,./nw/xinhua/01/chtb_0104.v4_gold_conll-0-4-5,location.city,4,4
8509,./nw/xinhua/01/chtb_0104.v4_gold_conll-0-6-8,time,4,4
8510,./nw/xinhua/01/chtb_0104.v4_gold_conll-1-27-31,organization,4,4
8511,./nw/xinhua/01/chtb_0104.v4_gold_conll-1-27-31,organization.company,4,4
8512,./nw/xinhua/01/chtb_0104.v4_gold_conll-1-32-33,location,4,4
8513,./nw/xinhua/01/chtb_0104.v4_gold_conll-1-32-33,location.country,4,4
8514,./nw/xinhua/01/chtb_0104.v4_gold_conll-10-16-17,organization,4,4
8515,./nw/xinhua/01/chtb_0104.v4_gold_conll-10-16-17,organization.company,4,4
8516,./nw/xinhua/01/chtb_0104.v4_gold_conll-11-8-11,organization,4,4
8517,./nw/xinhua/01/chtb_0104.v4_gold_conll-11-8-11,organization.company,4,4
8518,./nw/xinhua/01/chtb_0104.v4_gold_conll-12-2-3,organization,4,4
8519,./nw/xinhua/01/chtb_0104.v4_gold_conll-12-2-3,organization.company,4,4
8520,./nw/xinhua/01/chtb_0104.v4_gold_conll-13-13-14,organization,4,4
8521,./nw/xinhua/01/chtb_0104.v4_gold_conll-13-13-14,organization.company,4,4
8522,./nw/xinhua/01/chtb_0104.v4_gold_conll-14-11-16,finance.currency,3,4
8523,./nw/xinhua/01/chtb_0104.v4_gold_conll-14-37-38,organization,4,4
8524,./nw/xinhua/01/chtb_0104.v4_gold_conll-14-37-38,organization.company,4,4
8525,./nw/xinhua/01/chtb_0104.v4_gold_conll-15-0-1,organization,4,4
8526,./nw/xinhua/01/chtb_0104.v4_gold_conll-15-0-1,organization.company,4,4
8527,./nw/xinhua/01/chtb_0104.v4_gold_conll-15-23-24,organization,4,4
8528,./nw/xinhua/01/chtb_0104.v4_gold_conll-15-23-24,organization.company,4,4
8529,./nw/xinhua/01/chtb_0104.v4_gold_conll-16-6-9,organization,4,4
8530,./nw/xinhua/01/chtb_0104.v4_gold_conll-16-6-9,organization.company,4,4
8531,./nw/xinhua/01/chtb_0104.v4_gold_conll-2-0-1,organization,4,4
8532,./nw/xinhua/01/chtb_0104.v4_gold_conll-2-0-1,organization.company,4,4
8533,./nw/xinhua/01/chtb_0104.v4_gold_conll-2-14-19,time,3,4
8534,./nw/xinhua/01/chtb_0104.v4_gold_conll-2-23-25,time,2,4
8535,./nw/xinhua/01/chtb_0104.v4_gold_conll-2-33-34,product,2,4
8536,./nw/xinhua/01/chtb_0104.v4_gold_conll-2-6-7,location,4,4
8537,./nw/xinhua/01/chtb_0104.v4_gold_conll-2-6-7,location.country,4,4
8538,./nw/xinhua/01/chtb_0104.v4_gold_conll-3-6-7,organization,4,4
8539,./nw/xinhua/01/chtb_0104.v4_gold_conll-3-6-7,organization.company,4,4
8540,./nw/xinhua/01/chtb_0104.v4_gold_conll-4-0-1,organization,4,4
8541,./nw/xinhua/01/chtb_0104.v4_gold_conll-4-0-1,organization.company,4,4
8542,./nw/xinhua/01/chtb_0104.v4_gold_conll-5-11-15,product,2,4
8543,./nw/xinhua/01/chtb_0104.v4_gold_conll-5-18-19,product,2,4
8544,./nw/xinhua/01/chtb_0104.v4_gold_conll-6-0-2,time,3,4
8545,./nw/xinhua/01/chtb_0104.v4_gold_conll-6-3-4,organization,4,4
8546,./nw/xinhua/01/chtb_0104.v4_gold_conll-6-3-4,organization.company,4,4
8547,./nw/xinhua/01/chtb_0104.v4_gold_conll-7-2-3,organization,4,4
8548,./nw/xinhua/01/chtb_0104.v4_gold_conll-7-2-3,organization.company,4,4
8549,./nw/xinhua/01/chtb_0104.v4_gold_conll-7-32-33,location,4,4
8550,./nw/xinhua/01/chtb_0104.v4_gold_conll-7-32-33,location.country,4,4
8551,./nw/xinhua/01/chtb_0104.v4_gold_conll-8-22-23,organization,4,4
8552,./nw/xinhua/01/chtb_0104.v4_gold_conll-8-22-23,organization.company,4,4
8553,./nw/xinhua/01/chtb_0104.v4_gold_conll-8-6-7,organization,4,4
8554,./nw/xinhua/01/chtb_0104.v4_gold_conll-8-6-7,organization.company,4,4
8555,./nw/xinhua/01/chtb_0104.v4_gold_conll-9-0-1,organization,4,4
8556,./nw/xinhua/01/chtb_0104.v4_gold_conll-9-0-1,organization.company,4,4
8557,./nw/xinhua/01/chtb_0105.v4_gold_conll-0-0-3,news_agency,4,4
8558,./nw/xinhua/01/chtb_0105.v4_gold_conll-0-0-3,organization,4,4
8559,./nw/xinhua/01/chtb_0105.v4_gold_conll-0-11-13,person,4,4
8560,./nw/xinhua/01/chtb_0105.v4_gold_conll-0-4-5,location,4,4
8561,./nw/xinhua/01/chtb_0105.v4_gold_conll-0-4-5,location.city,3,4
8562,./nw/xinhua/01/chtb_0105.v4_gold_conll-0-6-8,time,4,4
8563,./nw/xinhua/01/chtb_0105.v4_gold_conll-1-18-19,location,4,4
8564,./nw/xinhua/01/chtb_0105.v4_gold_conll-1-18-19,location.country,4,4
8565,./nw/xinhua/01/chtb_0105.v4_gold_conll-1-21-23,finance.currency,2,4
8566,./nw/xinhua/01/chtb_0105.v4_gold_conll-12-6-7,location,4,4
8567,./nw/xinhua/01/chtb_0105.v4_gold_conll-12-6-7,location.country,3,4
8568,./nw/xinhua/01/chtb_0105.v4_gold_conll-13-7-8,location,4,4
8569,./nw/xinhua/01/chtb_0105.v4_gold_conll-13-7-8,location.country,4,4
8570,./nw/xinhua/01/chtb_0105.v4_gold_conll-14-34-35,location,4,4
8571,./nw/xinhua/01/chtb_0105.v4_gold_conll-14-34-35,location.country,4,4
8572,./nw/xinhua/01/chtb_0105.v4_gold_conll-15-0-1,location,4,4
8573,./nw/xinhua/01/chtb_0105.v4_gold_conll-15-0-1,location.country,4,4
8574,./nw/xinhua/01/chtb_0105.v4_gold_conll-16-4-5,location,4,4
8575,./nw/xinhua/01/chtb_0105.v4_gold_conll-16-4-5,location.country,4,4
8576,./nw/xinhua/01/chtb_0105.v4_gold_conll-3-11-16,organization,4,4
8577,./nw/xinhua/01/chtb_0105.v4_gold_conll-3-11-16,organization.company,4,4
8578,./nw/xinhua/01/chtb_0105.v4_gold_conll-3-17-18,time,4,4
8579,./nw/xinhua/01/chtb_0105.v4_gold_conll-3-19-20,location,4,4
8580,./nw/xinhua/01/chtb_0105.v4_gold_conll-3-19-20,location.country,3,4
8581,./nw/xinhua/01/chtb_0105.v4_gold_conll-3-5-7,location,3,4
8582,./nw/xinhua/01/chtb_0105.v4_gold_conll-3-5-7,location.country,2,4
8583,./nw/xinhua/01/chtb_0105.v4_gold_conll-4-15-16,ethnicity,4,4
8584,./nw/xinhua/01/chtb_0105.v4_gold_conll-7-1-3,time,3,4
8585,./nw/xinhua/01/chtb_0105.v4_gold_conll-7-5-6,ethnicity,4,4
8586,./nw/xinhua/01/chtb_0105.v4_gold_conll-9-4-5,ethnicity,4,4
8587,./nw/xinhua/01/chtb_0106.v4_gold_conll-0-0-3,news_agency,3,4
8588,./nw/xinhua/01/chtb_0106.v4_gold_conll-0-0-3,organization,4,4
8589,./nw/xinhua/01/chtb_0106.v4_gold_conll-0-4-5,location,4,4
8590,./nw/xinhua/01/chtb_0106.v4_gold_conll-0-4-5,location.city,2,4
8591,./nw/xinhua/01/chtb_0106.v4_gold_conll-0-4-5,location.country,2,4
8592,./nw/xinhua/01/chtb_0106.v4_gold_conll-0-6-8,time,4,4
8593,./nw/xinhua/01/chtb_0106.v4_gold_conll-1-13-14,location,4,4
8594,./nw/xinhua/01/chtb_0106.v4_gold_conll-1-13-14,location.country,4,4
8595,./nw/xinhua/01/chtb_0106.v4_gold_conll-1-3-11,government.government,2,4
8596,./nw/xinhua/01/chtb_0106.v4_gold_conll-1-3-11,government_agency,3,4
8597,./nw/xinhua/01/chtb_0106.v4_gold_conll-1-3-11,organization,4,4
8598,./nw/xinhua/01/chtb_0106.v4_gold_conll-2-18-19,location,4,4
8599,./nw/xinhua/01/chtb_0106.v4_gold_conll-2-18-19,location.country,4,4
8600,./nw/xinhua/01/chtb_0106.v4_gold_conll-3-1-5,time,3,4
8601,./nw/xinhua/01/chtb_0106.v4_gold_conll-3-8-11,organization,3,4
8602,./nw/xinhua/01/chtb_0106.v4_gold_conll-3-8-11,organization.company,2,4
8603,./nw/xinhua/01/chtb_0106.v4_gold_conll-4-39-41,organization,4,4
8604,./nw/xinhua/01/chtb_0106.v4_gold_conll-4-39-41,organization.company,4,4
8605,./nw/xinhua/01/chtb_0106.v4_gold_conll-4-42-44,organization,4,4
8606,./nw/xinhua/01/chtb_0106.v4_gold_conll-4-42-44,organization.company,4,4
8607,./nw/xinhua/01/chtb_0106.v4_gold_conll-4-45-46,organization,4,4
8608,./nw/xinhua/01/chtb_0106.v4_gold_conll-4-45-46,organization.company,4,4
8609,./nw/xinhua/01/chtb_0106.v4_gold_conll-4-47-48,organization,4,4
8610,./nw/xinhua/01/chtb_0106.v4_gold_conll-4-47-48,organization.company,4,4
8611,./nw/xinhua/01/chtb_0106.v4_gold_conll-6-1-2,location,2,4
8612,./nw/xinhua/01/chtb_0107.v4_gold_conll-0-0-3,news_agency,4,4
8613,./nw/xinhua/01/chtb_0107.v4_gold_conll-0-0-3,organization,4,4
8614,./nw/xinhua/01/chtb_0107.v4_gold_conll-0-4-5,location,4,4
8615,./nw/xinhua/01/chtb_0107.v4_gold_conll-0-4-5,location.city,4,4
8616,./nw/xinhua/01/chtb_0107.v4_gold_conll-0-6-8,time,4,4
8617,./nw/xinhua/01/chtb_0107.v4_gold_conll-1-0-2,person,3,4
8618,./nw/xinhua/01/chtb_0107.v4_gold_conll-1-13-18,government.government,2,4
8619,./nw/xinhua/01/chtb_0107.v4_gold_conll-1-13-18,government_agency,3,4
8620,./nw/xinhua/01/chtb_0107.v4_gold_conll-1-13-18,organization,4,4
8621,./nw/xinhua/01/chtb_0107.v4_gold_conll-1-19-25,building,4,4
8622,./nw/xinhua/01/chtb_0107.v4_gold_conll-1-25-27,time,3,4
8623,./nw/xinhua/01/chtb_0107.v4_gold_conll-1-5-8,government.government,3,4
8624,./nw/xinhua/01/chtb_0107.v4_gold_conll-1-5-8,organization,4,4
8625,./nw/xinhua/01/chtb_0107.v4_gold_conll-1-63-64,government.government,2,4
8626,./nw/xinhua/01/chtb_0107.v4_gold_conll-1-63-64,organization,2,4
8627,./nw/xinhua/01/chtb_0107.v4_gold_conll-10-19-20,government.government,2,4
8628,./nw/xinhua/01/chtb_0107.v4_gold_conll-10-19-20,organization,3,4
8629,./nw/xinhua/01/chtb_0107.v4_gold_conll-11-12-14,person,4,4
8630,./nw/xinhua/01/chtb_0107.v4_gold_conll-11-12-14,person.politician,2,4
8631,./nw/xinhua/01/chtb_0107.v4_gold_conll-11-15-16,government.government,2,4
8632,./nw/xinhua/01/chtb_0107.v4_gold_conll-11-15-16,organization,2,4
8633,./nw/xinhua/01/chtb_0107.v4_gold_conll-11-17-19,person,4,4
8634,./nw/xinhua/01/chtb_0107.v4_gold_conll-11-17-19,person.politician,2,4
8635,./nw/xinhua/01/chtb_0107.v4_gold_conll-11-23-25,person,4,4
8636,./nw/xinhua/01/chtb_0107.v4_gold_conll-11-9-12,government.government,3,4
8637,./nw/xinhua/01/chtb_0107.v4_gold_conll-11-9-12,organization,4,4
8638,./nw/xinhua/01/chtb_0107.v4_gold_conll-2-3-4,government.government,2,4
8639,./nw/xinhua/01/chtb_0107.v4_gold_conll-2-3-4,organization,2,4
8640,./nw/xinhua/01/chtb_0107.v4_gold_conll-3-0-2,person,4,4
8641,./nw/xinhua/01/chtb_0107.v4_gold_conll-3-0-2,person.politician,2,4
8642,./nw/xinhua/01/chtb_0107.v4_gold_conll-3-12-14,government.government,2,4
8643,./nw/xinhua/01/chtb_0107.v4_gold_conll-3-12-14,organization,3,4
8644,./nw/xinhua/01/chtb_0107.v4_gold_conll-3-9-10,time,4,4
8645,./nw/xinhua/01/chtb_0107.v4_gold_conll-4-0-2,person,4,4
8646,./nw/xinhua/01/chtb_0107.v4_gold_conll-4-0-2,person.politician,2,4
8647,./nw/xinhua/01/chtb_0107.v4_gold_conll-4-26-27,location,4,4
8648,./nw/xinhua/01/chtb_0107.v4_gold_conll-4-26-27,location.country,4,4
8649,./nw/xinhua/01/chtb_0107.v4_gold_conll-4-7-8,time,3,4
8650,./nw/xinhua/01/chtb_0107.v4_gold_conll-5-8-9,government.government,2,4
8651,./nw/xinhua/01/chtb_0107.v4_gold_conll-5-8-9,organization,3,4
8652,./nw/xinhua/01/chtb_0107.v4_gold_conll-6-0-2,person,4,4
8653,./nw/xinhua/01/chtb_0107.v4_gold_conll-6-0-2,person.politician,2,4
8654,./nw/xinhua/01/chtb_0107.v4_gold_conll-6-11-12,organization,2,4
8655,./nw/xinhua/01/chtb_0107.v4_gold_conll-6-51-52,government.government,2,4
8656,./nw/xinhua/01/chtb_0107.v4_gold_conll-6-51-52,organization,3,4
8657,./nw/xinhua/01/chtb_0107.v4_gold_conll-7-0-2,person,4,4
8658,./nw/xinhua/01/chtb_0107.v4_gold_conll-7-0-2,person.politician,2,4
8659,./nw/xinhua/01/chtb_0107.v4_gold_conll-7-20-21,government.government,2,4
8660,./nw/xinhua/01/chtb_0107.v4_gold_conll-7-20-21,organization,3,4
8661,./nw/xinhua/01/chtb_0107.v4_gold_conll-7-25-29,event,3,4
8662,./nw/xinhua/01/chtb_0107.v4_gold_conll-8-0-1,person,3,4
8663,./nw/xinhua/01/chtb_0107.v4_gold_conll-8-22-23,government.government,2,4
8664,./nw/xinhua/01/chtb_0107.v4_gold_conll-8-22-23,organization,3,4
8665,./nw/xinhua/01/chtb_0107.v4_gold_conll-8-3-4,location,4,4
8666,./nw/xinhua/01/chtb_0107.v4_gold_conll-8-3-4,location.country,4,4
